filename	mark	label	off0	off1	span	code	semantic_rel
es-S0210-48062004000500010-1	T7	ENFERMEDAD	817	836	hidrocele bilateral	26614003	NARROW
es-S0210-48062004000500010-1	T8	ENFERMEDAD	547	556	hidrocele	26614003	EXACT
es-S0210-48062004000500010-1	T9	ENFERMEDAD	1434	1452	torsión del cordón	49198006	EXACT
es-S1135-76062009000400004-1	T1	ENFERMEDAD	54	62	migrañas	37796009	EXACT
es-S1135-76062009000400004-1	T2	ENFERMEDAD	2262	2316	no veía absolutamente nada por ninguno de los dos ojos	193699007	EXACT
es-S1135-76062009000400004-1	T3	ENFERMEDAD	75	108	ciática refractaria a tratamiento	23056005	NARROW
es-S1135-76062009000400004-1	T4	ENFERMEDAD	2949	2959	migrañosos	37796009	EXACT
es-S1135-76062009000400004-1	T5	ENFERMEDAD	111	130	hernia discal L5-S1	84857004	NARROW
es-S1135-76062009000400004-1	T6	ENFERMEDAD	3342	3357	discromatopsias	193683001	EXACT
es-S0365-66912007001200013-1	T1	ENFERMEDAD	2392	2423	carcinoma microcítico de pulmón	254632001	EXACT
es-S0365-66912007001200013-1	T2	ENFERMEDAD	1596	1619	síndrome paraneoplásico	49783001	EXACT
es-S0365-66912007001200013-1	T3	ENFERMEDAD	1268	1291	neuropatía axonal en OI	386033004	NARROW
es-S0365-66912007001200013-1	T4	ENFERMEDAD	2468	2489	carcinoma microcítico	11010461000119101	EXACT
es-S0365-66912007001200013-1	T5	ENFERMEDAD	1692	1732	hilio derecho, compatible con adenopatía	87500009	EXACT
es-S0365-66912007001200013-1	T6	ENFERMEDAD	255	262	fumador	77176002	EXACT
es-S0365-66912007001200013-1	T7	ENFERMEDAD	311	329	neoplasia pulmonar	126713003	EXACT
es-S0365-66912007001200013-1	T8	ENFERMEDAD	1896	1906	adenopatía	30746006	EXACT
es-S0365-66912007001200013-1	T9	ENFERMEDAD	542	573	vitritis moderada en ambos ojos	95802009	EXACT
es-S0365-66912007001200013-1	T10	ENFERMEDAD	704	713	papilitis	73221001	EXACT
es-S0365-66912007001200013-1	T11	ENFERMEDAD	718	726	vitritis	95802009	EXACT
es-S0365-66912007001200013-1	T12	ENFERMEDAD	2187	2195	neuritis	21018002	EXACT
es-S0365-66912007001200013-1	T13	ENFERMEDAD	2255	2286	carcinoma microcítico de pulmón	254632001	EXACT
es-S0365-66912007001200013-1	T14	ENFERMEDAD	704	736	papilitis con vitritis bilateral	344891000119109+95802009	COMPOSITE
es-S0365-66912007001200013-1	T15	ENFERMEDAD	1187	1197	vasculitis	31996006	EXACT
es-S0365-66912007001200013-1	T16	ENFERMEDAD	29	56	pérdida de visión bilateral	105597003	EXACT
es-S0004-06142009000100009-1	T1	ENFERMEDAD	1275	1292	hidrocele derecho	26614003	NARROW
es-S0004-06142009000100009-1	T2	ENFERMEDAD	71	93	traumatismo testicular	262921003	EXACT
es-S0004-06142009000100009-1	T3	ENFERMEDAD	1496	1505	hidrocele	26614003	EXACT
es-S0004-06142009000100009-1	T4	ENFERMEDAD	920	937	hidrocele derecho	26614003	NARROW
es-S0004-06142009000100009-1	T5	ENFERMEDAD	976	990	poliorquidismo	17471001	EXACT
es-S0004-06142009000100009-1	T6	ENFERMEDAD	995	1004	hidrocele	26614003	EXACT
es-S1130-01082009000600018-1	T1	ENFERMEDAD	1482	1530	mucocele secundario a tumor mucinoso apendicular	53773002	EXACT
es-S1130-01082009000600018-1	T2	ENFERMEDAD	1742	1751	neoplasia	55342001	EXACT
es-S1130-01082009000600018-1	T3	ENFERMEDAD	620	637	útero hipoplásico	35850006	EXACT
es-S1130-01082009000600018-1	T4	ENFERMEDAD	963	970	ascitis	389026000	EXACT
es-S1130-01082009000600018-1	T5	ENFERMEDAD	974	987	adenomegalias	30746006	EXACT
es-S1130-01082009000600018-1	T6	ENFERMEDAD	1068	1088	mucocele apendicular	53773002	EXACT
es-S1130-01082009000600018-1	T7	ENFERMEDAD	1137	1159	implantes en peritoneo	94627008	EXACT
es-S1130-01082009000600018-1	T8	ENFERMEDAD	930	961	infiltración de órganos vecinos	128462008	NARROW
es-S0365-66912005001200008-1	T1	ENFERMEDAD	98	151	MM Ig G Kappa estadio III-A con infiltración hepática	285421005	NARROW
es-S0365-66912005001200008-1	T2	ENFERMEDAD	1119	1176	infiltración siguió progresando por párpados y conjuntiva	231829006+363463000	COMPOSITE
es-S0365-66912005001200008-1	T3	ENFERMEDAD	1197	1225	glaucoma agudo postrabecular	392288006	NARROW
es-S0365-66912005001200008-1	T4	ENFERMEDAD	778	792	lesiones óseas	76069003	EXACT
es-S0365-66912005001200008-1	T5	ENFERMEDAD	668	681	oftalmoplejía	16110005	EXACT
es-S0365-66912005001200008-1	T6	ENFERMEDAD	1693	1699	ptosis	11934000	COMPOSITE
es-S0365-66912005001200008-1	T7	ENFERMEDAD	594	600	lesión	417163006	EXACT
es-S0365-66912005001200008-1	T8	ENFERMEDAD	811	817	lesión	417163006	EXACT
es-S0212-71992006000600007-1	T1	ENFERMEDAD	37	58	cardiopatía isquémica	194828000	EXACT
es-S0212-71992006000600007-1	T2	ENFERMEDAD	77	109	artritis reumatoide seronegativa	239792003	EXACT
es-S0212-71992006000600007-1	T3	ENFERMEDAD	126	167	poliartritis crónica, simétrica y erosiva	225655006	NARROW
es-S0212-71992006000600007-1	T4	ENFERMEDAD	446	464	anemia normocítica	300980002	EXACT
es-S0212-71992006000600007-1	T5	ENFERMEDAD	485	522	neuropatía periférica sensitivomotora	789588003+95663000	COMPOSITE
es-S0212-71992006000600007-1	T6	ENFERMEDAD	671	703	macroglobulinemia de Waldenström	190818004	EXACT
es-S0212-71992006000600007-1	T7	ENFERMEDAD	1392	1423	derrame a tensión en la rodilla	202381003	NARROW
es-S0212-71992006000600007-1	T8	ENFERMEDAD	2858	2877	esteatosis hepática	197321007	EXACT
es-S0212-71992006000600007-1	T9	ENFERMEDAD	525	539	esplenomegalia	16294009	EXACT
es-S0212-71992006000600007-1	T10	ENFERMEDAD	2889	2903	esplenomegalia	16294009	EXACT
es-S0211-69952011000500011-3	T1	ENFERMEDAD	23	38	diabetes tipo 2	44054006	EXACT
es-S0211-69952011000500011-3	T2	ENFERMEDAD	127	134	fumador	77176002	EXACT
es-S0211-69952011000500011-3	T3	ENFERMEDAD	144	160	bebedor habitual	228320001	EXACT
es-S0211-69952011000500011-3	T4	ENFERMEDAD	195	213	pancreatitis aguda	197456007	EXACT
es-S0211-69952011000500011-3	T5	ENFERMEDAD	267	282	cuadro sincopal	271594007	EXACT
es-S0211-69952011000500011-3	T6	ENFERMEDAD	566	577	hipotensión	45007003	EXACT
S0004-06142006000700008-1	T1	ENFERMEDAD	59	67	alergias	106190000	EXACT
S0004-06142006000700008-1	T2	ENFERMEDAD	99	109	dislipemia	370992007	EXACT
S0004-06142006000700008-1	T3	ENFERMEDAD	111	132	hipertensión arterial	38341003	EXACT
S0004-06142006000700008-1	T4	ENFERMEDAD	134	168	infarto agudo de miocardio antiguo	1755008	EXACT
S0004-06142006000700008-1	T5	ENFERMEDAD	268	310	hiperplasia leiomioadenomatosa de próstata	433234005	NARROW
S0004-06142006000700008-1	T6	ENFERMEDAD	359	381	traumatismo testicular	262921003	EXACT
S0004-06142006000700008-1	T7	ENFERMEDAD	460	472	tuberculosis	56717001	EXACT
S0004-06142006000700008-1	T8	ENFERMEDAD	476	486	brucelosis	75702008	EXACT
S0004-06142006000700008-1	T9	ENFERMEDAD	787	807	lesión focal nodular	27925004	EXACT
S0004-06142006000700008-1	T10	ENFERMEDAD	949	961	neoformación	55342001	EXACT
S0004-06142006000700008-1	T11	ENFERMEDAD	1080	1109	adenopatías retroperitoneales	127154008	EXACT
S0004-06142006000700008-1	T12	ENFERMEDAD	1403	1412	hidrocele	26614003	EXACT
S0004-06142006000700008-1	T13	ENFERMEDAD	1591	1600	neoplasia	55342001	EXACT
S0004-06142006000700008-1	T14	ENFERMEDAD	2280	2313	orquitis idiopática granulomatosa	50390006	EXACT
S0004-06142006000700008-1	T15	ENFERMEDAD	1552	1560	lesiones	157670007	EXACT
S0004-06142006000700008-1	T16	ENFERMEDAD	208	233	enfermedad de los 3 vasos	233817007	EXACT
es-S1137-66272015000300014-1	T1	ENFERMEDAD	793	808	derrame pleural	60046008	EXACT
es-S1137-66272015000300014-1	T2	ENFERMEDAD	709	743	Bloqueo completo de rama izquierda	6180003	EXACT
es-S1137-66272015000300014-1	T3	ENFERMEDAD	96	124	adenocarcinoma de endometrio	123845008	EXACT
es-S1137-66272015000300014-1	T4	ENFERMEDAD	182	191	DM tipo I	46635009	EXACT
es-S1137-66272015000300014-1	T5	ENFERMEDAD	195	217	enfermedad de Steinert	77956009	EXACT
es-S1137-66272015000300014-1	T6	ENFERMEDAD	234	246	BAV completo	27885002	EXACT
es-S1137-66272015000300014-1	T7	ENFERMEDAD	248	279	enfermedad restrictiva pulmonar	36485005	EXACT
es-S1137-66272015000300014-1	T8	ENFERMEDAD	342	370	hepatopatía crónica no viral	328383001	NARROW
es-S1137-66272015000300014-1	T9	ENFERMEDAD	426	440	hipotiroidismo	40930008	EXACT
es-S1137-66272015000300014-1	T10	ENFERMEDAD	475	478	HTA	38341003	EXACT
es-S1137-66272015000300014-1	T11	ENFERMEDAD	605	624	cataratas bilateral	95722004	EXACT
es-S1137-66272015000300014-1	T12	ENFERMEDAD	154	180	distrofia miotónica tipo I	77956009	EXACT
es-S1130-01082009000900015-1	T1	ENFERMEDAD	34	66	pancreatitis aguda de repetición	197458008	EXACT
es-S1130-01082009000900015-1	T2	ENFERMEDAD	201	235	pancreatitis aguda moderada-severa	197456007	NARROW
es-S1130-01082009000900015-1	T3	ENFERMEDAD	500	520	pancreatitis crónica	235494005	EXACT
es-S1130-01082009000900015-1	T4	ENFERMEDAD	110	122	hiperlipemia	55822004	EXACT
es-S1130-01082009000900015-1	T5	ENFERMEDAD	787	823	tumoración en cara anterior gástrica	126824007	NARROW
es-S1130-01082009000900015-1	T6	ENFERMEDAD	527	543	páncreas divisum	54554009	EXACT
es-S1130-01082009000900015-1	T7	ENFERMEDAD	550	581	atrofia del parénquima hepático	89835009	EXACT
es-S1130-01082009000900015-1	T8	ENFERMEDAD	868	872	GIST	420120006	EXACT
es-S1130-01082009000900015-1	T9	ENFERMEDAD	363	381	pancreatitis aguda	197456007	EXACT
es-S1130-01082009000900015-1	T10	ENFERMEDAD	627	647	pancreatitis crónica	235494005	EXACT
es-S1130-01082009000900015-1	T11	ENFERMEDAD	650	666	páncreas divisum	54554009	EXACT
es-S1130-14732008000500005-2	T1	ENFERMEDAD	50	71	hipertensión arterial	38341003	EXACT
es-S1130-14732008000500005-2	T2	ENFERMEDAD	241	275	dilatación del sistema ventricular	299718000	NARROW
es-S1130-14732008000500005-2	T3	ENFERMEDAD	313	316	HCA	15139001	NARROW
es-S1130-14732008000500005-2	T4	ENFERMEDAD	585	631	hematoma en el hemisferio cerebeloso izquierdo	301765007	NARROW
es-S1130-14732008000500005-2	T5	ENFERMEDAD	138	165	incontinencia de esfínteres	78459008	EXACT
es-S1130-14732008000500005-2	T6	ENFERMEDAD	168	201	trastorno de funciones superiores	443265004	EXACT
es-S0212-71992007000100006-1	T1	ENFERMEDAD	76	87	B-talasemia	65959000	EXACT
es-S0212-71992007000100006-1	T2	ENFERMEDAD	174	196	Alérgico a pirazolonas	293582004	NARROW
es-S0212-71992007000100006-1	T3	ENFERMEDAD	288	312	infección dental crónica	427898007	NARROW
es-S0212-71992007000100006-1	T4	ENFERMEDAD	405	421	parálisis facial	280816001	EXACT
es-S0212-71992007000100006-1	T5	ENFERMEDAD	581	604	angioma en frente y ojo	400210000	NARROW
es-S0212-71992007000100006-1	T6	ENFERMEDAD	703	740	parálisis facial periférica bilateral	449916008	NARROW
es-S0212-71992007000100006-1	T7	ENFERMEDAD	1806	1814	Varicela	38907003	EXACT
es-S0212-71992007000100006-1	T8	ENFERMEDAD	2321	2368	polineuropatía sensitivo-motora en extremidades	3900008	NARROW
es-S0212-71992007000100006-1	T9	ENFERMEDAD	1771	1778	rubéola	36653000	EXACT
es-S0212-71992007000100006-1	T10	ENFERMEDAD	1823	1832	sarampión	14189004	EXACT
es-S0212-71992007000100006-1	T11	ENFERMEDAD	1835	1846	parotiditis	36989005	EXACT
es-S0212-71992007000100006-1	T12	ENFERMEDAD	129	136	Fumador	77176002	EXACT
es-S0212-71992007000100006-1	T13	ENFERMEDAD	156	172	bebedor moderado	7200002	NARROW
es-S0212-71992007000100006-1	T14	ENFERMEDAD	2944	2960	parálisis facial	280816001	EXACT
es-S0212-71992007000100006-1	T15	ENFERMEDAD	3074	3090	parálisis facial	280816001	EXACT
es-S0212-71992007000100006-1	T16	ENFERMEDAD	1780	1784	lúes	76272004	EXACT
es-S0211-69952013000500032-2	T1	ENFERMEDAD	50	53	HTA	38341003	EXACT
es-S0211-69952013000500032-2	T2	ENFERMEDAD	55	64	DM tipo 2	44054006	EXACT
es-S0211-69952013000500032-2	T3	ENFERMEDAD	66	82	obesidad mórbida	238136002	EXACT
es-S0211-69952013000500032-2	T4	ENFERMEDAD	464	485	depleción hidrosalina	28560003	EXACT
es-S0211-69952013000500032-2	T5	ENFERMEDAD	954	1001	IRA prerrenal secundaria a depleción de volumen	722096006	EXACT
es-S0211-69952013000500032-2	T6	ENFERMEDAD	981	1001	depleción de volumen	28560003	EXACT
es-S0211-69952013000500032-2	T7	ENFERMEDAD	1003	1015	hiponatremia	89627008	EXACT
es-S0211-69952013000500032-2	T8	ENFERMEDAD	1018	1031	hipopotasemia	43339004	EXACT
es-S0211-69952013000500032-2	T9	ENFERMEDAD	1201	1227	insuficiencia respiratoria	409623005	EXACT
es-S0211-69952013000500032-2	T10	ENFERMEDAD	1230	1279	shock séptico secundario a infección respiratoria	76571007+275498002	COMPOSITE
es-S0211-69952013000500032-2	T11	ENFERMEDAD	1257	1279	infección respiratoria	275498002	EXACT
es-S0211-69952013000500032-2	T12	ENFERMEDAD	38	48	exfumadora	8517006	EXACT
es-S0211-69952013000500032-2	T13	ENFERMEDAD	382	399	episodio sincopal	272030005	EXACT
es-S0212-71992007001000007-1	T1	ENFERMEDAD	183	194	rectorragia	12063002	EXACT
es-S0212-71992007001000007-1	T2	ENFERMEDAD	353	358	RS3PE	445345005	EXACT
es-S0212-71992007001000007-1	T3	ENFERMEDAD	1816	1895	vejiga urinaria con engrosamiento del suelo vesical, con múltiples divertículos	197866008	EXACT
es-S0212-71992007001000007-1	T4	ENFERMEDAD	1897	1919	hipertrofia prostática	266569009	EXACT
es-S0212-71992007001000007-1	T5	ENFERMEDAD	2031	2090	divertículos y placas antracosis en todo el árbol bronquial	29422001	NARROW
es-S0212-71992007001000007-1	T6	ENFERMEDAD	1711	1759	bronquiectasias cilíndricas de pared fina en LII	83457000	NARROW
es-S0212-71992007001000007-1	T7	ENFERMEDAD	2888	2908	enfermedad de Poncet	63712002	EXACT
es-S0212-71992007001000007-1	T8	ENFERMEDAD	1365	1382	lesiones erosivas	15498001	EXACT
es-S0365-66912004001100011-1	T1	ENFERMEDAD	38	62	diabetes mellitus tipo 2	44054006	EXACT
es-S0365-66912004001100011-1	T2	ENFERMEDAD	77	95	ulceración corneal	193759000	EXACT
es-S0365-66912004001100011-1	T3	ENFERMEDAD	305	318	herpes zoster	4740000	EXACT
es-S0365-66912004001100011-1	T4	ENFERMEDAD	458	481	catarata leve bilateral	95722004	NARROW
es-S0365-66912004001100011-1	T5	ENFERMEDAD	1403	1422	hipertensión ocular	4210003	EXACT
es-S0365-66912004001100011-1	T6	ENFERMEDAD	2487	2504	leucoma adherente	30337003	EXACT
es-S0365-66912004001100011-1	T7	ENFERMEDAD	1191	1210	perforación corneal	74895004	EXACT
es-S0365-66912004001100011-1	T8	ENFERMEDAD	1027	1045	queratitis fúngica	314558005	EXACT
es-S0365-66912004001100011-1	T9	ENFERMEDAD	1151	1161	queratitis	5888003	EXACT
es-S0365-66912004001100011-1	T10	ENFERMEDAD	1392	1400	hipopion	87807004	EXACT
es-S0365-66912004001100011-1	T11	ENFERMEDAD	598	616	ulceración corneal	193759000	EXACT
es-S0365-66912004001100011-1	T12	ENFERMEDAD	2455	2476	cicatrización corneal	95726001	EXACT
es-S0365-66912004001100011-1	T13	ENFERMEDAD	240	288	inflamación ocular asociada a dermatitis frontal	128473001+703938007	COMPOSITE
es-S0365-66912004001100011-1	T14	ENFERMEDAD	2189	2203	visión borrosa	246636008	EXACT
es-S0211-69952011000500013-1	T1	ENFERMEDAD	728	738	HPTS grave	91478007	NARROW
es-S0211-69952011000500013-1	T2	ENFERMEDAD	56	127	insuficiencia renal crónica secundaria a nefropatía túbulo-intersticial	60926001	EXACT
es-S0211-69952011000500013-1	T3	ENFERMEDAD	2861	2903	calcificaciones de la arteria interdigital	237897009	NARROW
es-S0211-69952011000500013-1	T4	ENFERMEDAD	2032	2044	hipocalcemia	5291005	EXACT
es-S0211-69952011000500013-1	T5	ENFERMEDAD	97	127	nefropatía túbulo-intersticial	28689008	EXACT
es-S0211-69952011000500013-1	T6	ENFERMEDAD	668	681	hipercalcemia	66931009	EXACT
es-S0211-69952011000500013-1	T7	ENFERMEDAD	2419	2432	hipercalcemia	66931009	EXACT
es-S0211-69952011000500013-1	T8	ENFERMEDAD	684	699	hiperfosfatemia	20165001	EXACT
es-S0211-69952011000500013-1	T9	ENFERMEDAD	974	1013	hipertrofia de la glándula paratiroidea	9092004	EXACT
es-S0211-69952011000500013-1	T10	ENFERMEDAD	1533	1548	hiperfosforemia	20165001	EXACT
es-S0211-69952011000500013-1	T11	ENFERMEDAD	1054	1073	hiperparatiroidismo	66999008	EXACT
es-S0211-69952011000500013-1	T12	ENFERMEDAD	1115	1159	CV en las arterias radiales e interdigitales	237897009	NARROW
es-S0211-69952011000500013-1	T13	ENFERMEDAD	1202	1228	CV lineales en ambas mamas	396779001	NARROW
es-S0211-69952011000500013-1	T14	ENFERMEDAD	306	327	rechazo humoral agudo	213148006	NARROW
es-S0211-69952011000500013-1	T15	ENFERMEDAD	353	385	rechazo humoral y vascular agudo	213148006	NARROW
es-S0211-69952013000200019-1	T1	ENFERMEDAD	27	80	ERC estadio 4 secundaria a poliquistosis hepatorrenal	709044004+722223000+85057007	COMPOSITE
es-S0211-69952013000200019-1	T2	ENFERMEDAD	54	80	poliquistosis hepatorrenal	253883006+85057007	COMPOSITE
es-S0211-69952013000200019-1	T3	ENFERMEDAD	100	121	hipertensión arterial	38341003	EXACT
es-S0211-69952013000200019-1	T4	ENFERMEDAD	142	166	diabetes mellitus tipo 2	44054006	EXACT
es-S0211-69952013000200019-1	T5	ENFERMEDAD	168	181	hiperuricemia	35885006	EXACT
es-S0211-69952013000200019-1	T6	ENFERMEDAD	183	193	dislipemia	370992007	EXACT
es-S0211-69952013000200019-1	T7	ENFERMEDAD	196	235	enfermedad pulmonar obstructiva crónica	13645005	EXACT
es-S0211-69952013000200019-1	T8	ENFERMEDAD	258	270	ERC avanzada	709044004	NARROW
es-S0211-69952013000200019-1	T9	ENFERMEDAD	1392	1417	hernia inguinal indirecta	65626001	EXACT
es-S0211-69952013000200019-1	T10	ENFERMEDAD	1581	1596	hernia inguinal	396232000	EXACT
es-S0211-69952013000200019-1	T11	ENFERMEDAD	1284	1318	proceso peritoneovaginal permeable	236026001	EXACT
es-S0211-69952013000200019-1	T12	ENFERMEDAD	844	857	edema genital	300891008	EXACT
es-S0211-69952013000200019-1	T13	ENFERMEDAD	1610	1635	conducto peritoneovaginal	35015002	EXACT
es-S1887-85712011000200007-1	T1	ENFERMEDAD	1509	1529	cierre angular agudo	30041005	EXACT
es-S1887-85712011000200007-1	T2	ENFERMEDAD	2452	2552	miopización e hipertensión ocular por cierre angular agudo secundarios al tratamiento con topiramato	4210003	NARROW
es-S1887-85712011000200007-1	T3	ENFERMEDAD	183	197	hipotiroidismo	40930008	EXACT
es-S1887-85712011000200007-1	T4	ENFERMEDAD	97	125	visión borrosa en ambos ojos	246636008	EXACT
es-S0004-06142009000300014-1	T1	ENFERMEDAD	984	1029	LPS bien diferenciado del subtipo lipoma like	254829001	NARROW
es-S0004-06142009000300014-1	T2	ENFERMEDAD	652	702	lipoma de unos 2 x 1,5 cm en el cordón espermático	93162007	EXACT
es-S0004-06142009000300014-1	T3	ENFERMEDAD	795	816	lipoma paratesticular	93163002	NARROW
es-S0004-06142009000300014-1	T4	ENFERMEDAD	471	492	lesión paratesticular	281591005	NARROW
es-S0004-06142009000300014-1	T5	ENFERMEDAD	1282	1298	recidiva tumoral	25173007	EXACT
es-S0004-06142009000300014-1	T6	ENFERMEDAD	552	558	lipoma	93163002	EXACT
es-S0211-69952014000200012-1	T1	ENFERMEDAD	44	77	IRC secundaria a hipoplasia renal	32659003	EXACT
es-S0211-69952014000200012-1	T2	ENFERMEDAD	61	77	hipoplasia renal	32659003	EXACT
es-S0211-69952014000200012-1	T3	ENFERMEDAD	254	284	nefropatía crónica del injerto	236578006	EXACT
es-S0211-69952014000200012-1	T4	ENFERMEDAD	454	511	glomerulonefritis membranoproliferativa secundaria al VHC	80321008	NARROW
es-S0211-69952014000200012-1	T5	ENFERMEDAD	540	562	hepatitis «no-A, no-B»	50711007	EXACT
es-S0211-69952014000200012-1	T6	ENFERMEDAD	635	663	hepatitis crónica periportal	76783007	NARROW
es-S0211-69952014000200012-1	T7	ENFERMEDAD	1113	1121	lesiones	157670007	EXACT
es-S0004-06142007000900011-1	T1	ENFERMEDAD	2134	2142	hematoma	385494008	EXACT
es-S0004-06142007000900011-1	T2	ENFERMEDAD	1567	1608	rotura no traumática de un feocromocitoma	302835009	NARROW
es-S0004-06142007000900011-1	T3	ENFERMEDAD	38	76	hemorragia digestiva alta por aspirina	37372002	NARROW
es-S0004-06142007000900011-1	T4	ENFERMEDAD	79	110	accidente isquémico transitorio	266257000	EXACT
es-S0004-06142007000900011-1	T5	ENFERMEDAD	2201	2245	imagen pseudoquística en la zona suprarrenal	30171000	NARROW
es-S0004-06142007000900011-1	T6	ENFERMEDAD	832	898	hematoma, de 12 cm de diámetro máximo, en la celda renal izquierda	262891006	NARROW
es-S0004-06142007000900011-1	T7	ENFERMEDAD	1049	1052	HTA	38341003	EXACT
es-S0004-06142007000900011-1	T8	ENFERMEDAD	1442	1461	crisis hipertensiva	706882009	EXACT
es-S0004-06142007000900011-1	T9	ENFERMEDAD	904	933	líquido libre intraperitoneal	271861000	EXACT
es-S1134-80462005000300007-1	T1	ENFERMEDAD	164	228	síndrome de Klippel-Trenaunay, con afección del miembro inferior	721105004	NARROW
es-S1134-80462005000300007-1	T2	ENFERMEDAD	2369	2394	fenómenos tromboembólicos	371039008	EXACT
es-S1134-80462005000300007-1	T3	ENFERMEDAD	723	755	trastornos cutáneos de su pierna	128137003	NARROW
es-S1134-80462005000300007-1	T4	ENFERMEDAD	930	955	malformaciones vasculares	27550009	NARROW
es-S1134-80462005000300007-1	T5	ENFERMEDAD	1305	1322	sufrimiento fetal	130955003	EXACT
es-S1134-80462005000300007-1	T6	ENFERMEDAD	333	389	angioma plano a nivel de la cara anteroexterna del muslo	416377005	NARROW
es-S1134-80462005000300007-1	T7	ENFERMEDAD	391	466	varicosidades venosas llamativas, tanto a nivel del muslo como de la pierna	72866009	EXACT
es-S1134-80462005000300007-1	T8	ENFERMEDAD	1070	1114	afección cutánea por el éstasis circulatorio	35498005	EXACT
es-S1134-80462005000300007-1	T9	ENFERMEDAD	478	506	trastornos tróficos cutáneos	95324001	NARROW
es-S1134-80462005000300007-1	T10	ENFERMEDAD	800	808	lesiones	157670007	EXACT
es-S1130-63432013000100011-1	T1	ENFERMEDAD	18	28	hipertensa	38341003	EXACT
es-S1130-63432013000100011-1	T2	ENFERMEDAD	31	51	hipercolesterolémica	13644009	EXACT
es-S1130-63432013000100011-1	T3	ENFERMEDAD	99	168	adenocarcinoma de colon estadio IV con múltiples metástasis hepáticas	1701000119104+94381002	COMPOSITE
es-S1130-63432013000100011-1	T4	ENFERMEDAD	148	168	metástasis hepáticas	94381002	EXACT
es-S1130-63432013000100011-1	T5	ENFERMEDAD	611	690	lesiones bullosas dolorosas, de distribución metameral, ulceradas y supurativas	428633000	NARROW
es-S1130-63432013000100011-1	T6	ENFERMEDAD	2387	2403	lesiones bucales	1071000119107	EXACT
es-S1130-63432013000100011-1	T7	ENFERMEDAD	2434	2465	lesiones herpéticas del costado	23513009	NARROW
es-S1130-63432013000100011-1	T8	ENFERMEDAD	2611	2619	alopecia	56317004	EXACT
es-S1130-63432013000100011-1	T9	ENFERMEDAD	2946	3026	insuficiencia respiratoria aguda en el seno de una sepsis de origen respiratorio	409623005+275498002	COMPOSITE
es-S1130-63432013000100011-1	T10	ENFERMEDAD	2997	3026	sepsis de origen respiratorio	91302008	NARROW
es-S1130-63432013000100011-1	T11	ENFERMEDAD	1215	1223	disfagia	288939007	EXACT
es-S1130-63432013000100011-1	T12	ENFERMEDAD	1174	1189	heces melénicas	2901004	EXACT
es-S0210-48062007000100012-1	T1	ENFERMEDAD	903	981	seminoma con elevado índice mitótico e invasión vascular (pT2) en ambos testes	255107005	NARROW
es-S0210-48062007000100012-1	T2	ENFERMEDAD	1056	1105	crecimientos adenopáticos a nivel retroperitoneal	49991000119104	NARROW
es-S0210-48062007000100012-1	T3	ENFERMEDAD	406	431	lesiones sólidas en teste	126900000	NARROW
es-S0210-48062007000100012-1	T4	ENFERMEDAD	1357	1386	adenopatías retroperitoneales	127154008	EXACT
es-S0210-48062007000100012-1	T5	ENFERMEDAD	1113	1144	lesiones metastásicas hepáticas	94381002	EXACT
es-S0210-48062007000100012-1	T6	ENFERMEDAD	1389	1409	metástasis hepáticas	94381002	EXACT
es-S0210-48062007000100012-1	T7	ENFERMEDAD	623	633	Varicocele	51070004	EXACT
es-S0210-48062007000100012-1	T8	ENFERMEDAD	577	621	neoplasia testicular bilateral multicéntrica	126900000	NARROW
es-S0210-48062007000100012-1	T9	ENFERMEDAD	1146	1148	M1	14799000	EXACT
es-S0210-48062007000100012-1	T10	ENFERMEDAD	983	1002	seminoma anaplásico	72907003	EXACT
es-S1698-44472005000400012-1	T1	ENFERMEDAD	1198	1202	PLGA	128702009	EXACT
es-S1698-44472005000400012-1	T2	ENFERMEDAD	1208	1280	invasión de márgenes quirúrgicos a nivel del área pterigomaxilar derecha	254935002	EXACT
es-S1698-44472005000400012-1	T3	ENFERMEDAD	537	573	lesión a nivel de fosa nasal derecha	232340005	NARROW
es-S1698-44472005000400012-1	T4	ENFERMEDAD	594	596	Mx	14799000	NARROW
es-S1698-44472005000400012-1	T5	ENFERMEDAD	188	192	PLGA	128702009	EXACT
es-S1698-44472005000400012-1	T6	ENFERMEDAD	1314	1338	adenopatías metastásicas	94392001	EXACT
es-S1698-44472005000400012-1	T7	ENFERMEDAD	1594	1610	restos tumorales	300848003	EXACT
es-S1698-44472005000400012-1	T8	ENFERMEDAD	236	268	adenopatía a nivel submandibular	127084003	NARROW
es-S1698-44472005000400012-1	T9	ENFERMEDAD	688	692	PLGA	128702009	EXACT
es-S1698-44472005000400012-1	T10	ENFERMEDAD	862	867	tumor	55342001	EXACT
es-S1698-44472005000400012-1	T11	ENFERMEDAD	639	663	adenopatía submandibular	127085002	EXACT
es-S1698-44472005000400012-1	T12	ENFERMEDAD	372	427	patología no catalogada en la región de cabeza y cuello	274751001	NARROW
S0004-06142007000300011-1	T1	ENFERMEDAD	511	554	arritmia completa por fibrilación auricular	49436004+698247007	COMPOSITE
S0004-06142007000300011-1	T2	ENFERMEDAD	533	554	fibrilación auricular	49436004	EXACT
S0004-06142007000300011-1	T3	ENFERMEDAD	776	802	masa quística multilocular	86463003	EXACT
S0004-06142007000300011-1	T4	ENFERMEDAD	887	898	tumor renal	126880001	EXACT
